record_id,rag,rag_role,authority_tier,category,jurisdiction,domain,document_type,document_title,source_url,chunk_index,text,content_hash,source_corpus
RAG2-03040,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,1316,"ime of employment and periodical 
check up thereafter by a physician once a year, with particular attention being 
devoted to freedom from infections. Records thereof shall be maintained. 
1.1(J) Machinery and Equipments - For carrying out manufacturing depending on 
the size of operation and the nature of product manufactured, suitable equipment either 
manually operated or operated semi-automatically (Electrical or steam based) or fully 
automatic machinery shall be made available. These may include machines for use in 
the process of manufacture such as crushing, grinding, powdering, boiling, mashing, 
burning, roasting, filtering, drying, filling, labelling and packing etc. to ensure e ase in 
movement of workers and orderliness in operations a suitably adequate space will be 
ensured between two machines or rows of machines. These equipments have to be properly 
installed and maintained with proper cleaning. List of equipments and machinery 
recommended is indicated in Part II-A. 
Proper Standard Operational Procedures (SOPs) for cleaning, maintaining and 
performance of every machine should be laid down. 

1.1(K) Batch Manufacturing Records - The licensee shall maintain batch 
manufacturing record of each batch of Ayurvedic, Siddha and Unani drugs manufactured 
irrespective of the type of product manufactured (classical preparation or patent and 
proprietary medicines).",1bcb6999b309bffe63b6d184b770cf33e949b77eec7a3e206a56e30b861e6d68,ayurvedic_corpus.csv
RAG2-03041,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,1317,"c, Siddha and Unani drugs manufactured 
irrespective of the type of product manufactured (classical preparation or patent and 
proprietary medicines). Manufacturing records are required to provide an account of the 
list of raw materials and their quantities obtained from the store, tests conducted during 
the various stages of manufacture like taste, colour, physical characteristics and chemical 
tests as may be necessary or indicated in the approved books of Ayurveda, Siddha and 
Unani mentioned in the First Schedule of the Drugs and Cosmetics Act, 1940 (23 of 
1940). These tests may include any in-house or pharmacopoeial test adopted by the 
manufacturer in the raw material or in the process material and in the finished product. 
These records shall be duly signed by Production and Quality Control Personnel 
respectively. Details of transfer of manufactured drug to the finished products store 
including dates and quantity of drugs transferred along with record of testing of the 
finished product, if any, and packaging, records shall be maintained. Only after the 
manufactured drugs have been verified and accepted quality shall be allowed to be cleared 
for sale. 
It should be essential to maintain the record of date, manpower, machine and 
equipments used and to keep in process record of various shodhana, bhavana, burning and 
fire and specific grindings in terms of internal use.",a17fbdfda6c37aece1f288400ada89593c972ade83f93302637dbcf6e1c97173,ayurvedic_corpus.csv
RAG2-03042,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,1318,"e and 
equipments used and to keep in process record of various shodhana, bhavana, burning and 
fire and specific grindings in terms of internal use. 

Drugs and Cosmetics Rules 1945 
558 

1.1(L) Distribution Records - Records of sale and distribution of each batch of 
Ayurveda, Siddha and Unani Drugs shall be maintained in order to facilitate prompt and 
complete recall of the batch, if necessary.The du ration of record keeping should be the 
date of expiry of the batch. Certain category of Ayurvedic, Siddha and Unani medicines 
like Bhasma, Rasa, Kupi-pakva, Parpati, Sindura, Karpu/Uppu /Puram, Kushta, Asava-
arishta etc. do not have expiry date in contrast their efficacy increas es with the 
passage of time. Hence, records need be maintained upto five years of the exhausting of 
stock. 

1.1(M) Record of Market Complaints - Manufacturers shall maintain a register to 
record all reports of market complaints received regarding the products sold in the market. 
The manufacturer shall enter all data received on such market complaints, investigations 
carried out by the manufacturers regarding the complaint as well as any corrective action 
initiated to prevent recurrence of such market complaints shall also be recorded.",3e7a8973dffe8381942cd0b812d9fd38c7ea8e517e24c45876ab72852edf365a,ayurvedic_corpus.csv
RAG2-03043,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,1319,"ufacturers regarding the complaint as well as any corrective action 
initiated to prevent recurrence of such market complaints shall also be recorded. Once in a 
period of six months the manufacturer shall submit the record of such complaints to the 
licensing authority. The Register shall also be available for inspection during any 
inspection of the premises. 
Reports of any adverse reaction resulting from the use of Ayurvedic, Siddha and 
Unani drugs shall also be maintained in a separate register by each manufacturer. The 
manufacturer shall investigate any of the adverse reaction to find if the same is due to any 
defect in the product, and whether such reactions are already reported in the literature or it 
is a new observation. 

1.1(N) Quality Control. - Every licensee is required to provide facility for 
quality control secti on in his own premises or th rough Government approved testing 
laboratory. The test shall be as per the Auurveda, Siddha and Unani pharmacopoeial 
standard. Where the tests are not available, the test should be performed according to the 
manufacturers‘ speci fication or other information available. The quality control section 
shall verify all the raw materials, monitor in-process quality checks and control the quality 
of finished product being released to finished goods store/warehouse. Preferably for such 
quality control there will be a separate expert. The quality control section shall have the 
following facilities:–",d439cb002c8e5ce23a78a3d7bbe6c6d2eb04e1f849bcc8fb3cf3bb0804b906f1,ayurvedic_corpus.csv
RAG2-03044,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,1320,"e/warehouse. Preferably for such 
quality control there will be a separate expert. The quality control section shall have the 
following facilities:– 

(1) There should be 150 sq. feet area for quality control section. 
(2) For identification of raw drugs, reference books and reference samples 
should be maintained. 
(3) Manufacturing record should be maintained for the various processes. 
(4) To verify the finished products, controlled samples of finished products of 
each batch will be kept till the expiry date of product for 3 years. 
(5) To supervise and monitor adequacy of conditions under which raw 
materials, semi- finished products and finished products are stored. 
(6) Keep record in establishing shelf life and storage requirements for the drugs. 

Drugs and Cosmetics Rules 1945 
559 

 (7) Manufacturers who are manufacturing patent and proprietary Ayurveda, 
Siddha, and Unani medicines shall provide their own specification and control 
references in respect of such formulated drugs. 
(8) The record of specific method and procedure of preparation, that is, 
―Bhavana‖, ―Mardana‖ and ―Puta‖ and the record of every process carried out 
by the manufacturer shall be maintained.",74ebc3da59ede4b8c8da765d449d8046201b619a567d439cc535b16b9a2827fe,ayurvedic_corpus.csv
RAG2-03045,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,1321,"cedure of preparation, that is, 
―Bhavana‖, ―Mardana‖ and ―Puta‖ and the record of every process carried out 
by the manufacturer shall be maintained. 
(9) The standards for identity, purity and strength as given in respective 
pharmacopoeias of Ayurveda, Siddha and Unani systems of medicines 
published by Government of India shall be complied with. 
(10) All raw materials will be monitored for fungal, bacterial contamination 
with a view to minimize such contamination. 
(11) Quality control section will have a minimum of: – 
1[(i) (a) Expert in Ayurveda or Sidha or Unani medicine who possesses a 
degree qualification recognized under Schedule II of Indian Medicine Central 
Council Act 1970; 
(b) Chemist, who shall possess at least Bachelor Degree in Science or 
Pharmacy or Pharmacy (Ayurveda), awarded by a recognized University; and 
(c) Botanist (Pharmacognosist), who shall possess at least Bachelor Degree in 
Science (Medical) or Pharmacy or Pharmacy (Ayurveda) awarded by a 
recognized University.] 
(ii) The manufacturing unit shall have a quality control sect ion as explained 
under Section 35 (ii). Alternatively, these quality control provisions will be met 
by getting testing etc., from a recognised laboratory for Ayurveda, Siddha and 
Unani drugs; under Rule 160 -A of the Drugs and Cosmetics Act.",44b0506125fe8cc6866643a51ab3ed937affa8477333d52fdcc4f686e993aac6,ayurvedic_corpus.csv
RAG2-03046,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,1322,"be met 
by getting testing etc., from a recognised laboratory for Ayurveda, Siddha and 
Unani drugs; under Rule 160 -A of the Drugs and Cosmetics Act. The 
manufacturing company will maintain all the record of various tests got done 
from outside recognised laboratory. 
(iii) List of equipments recommended is indicated in Part II C. 

1.2. Requirement for Sterile Product: 
(A) Manufacturing Areas: – For the manufacture of sterile Ayurvedic, Unani and 
Siddha drugs, separate enclosed areas specifically designed for the purpose shall be 
provided. These areas shall be provided with air locks for entry and shall be essentially 
dust free and ventilated with an air supply. For all areas where aseptic manufacture has to 
be carried out, air supply shall be filtered through bacteria retaining filters (HEPA Filters) 
and shall be at a pressure higher than in the adjacent areas. The filters shall be checked for 
performance on installation and periodically thereafter the record of checks shall be 
maintained. All the surfaces in sterile manufacturing areas shall be designed to facilitate 
cleaning and disinfection. For sterile manufacturing routine microbial counts of all 
Ayurvedic, Siddha and Unani drug manufacturing areas shall be carried out duri ng 
operations. Results of such count shall be checked against established in-house 
standards and record maintained. 
1. Subs. by G.S.R. 463(E) dated 08-07-2005.",c5bcbfdfe01520687e93c386cdcc792f89ad262a677fe71708fa3fa16cd691e1,ayurvedic_corpus.csv
RAG2-03047,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,1323,"s. Results of such count shall be checked against established in-house 
standards and record maintained. 
1. Subs. by G.S.R. 463(E) dated 08-07-2005. 

Drugs and Cosmetics Rules 1945 
560 

Access to manufacturing areas shall be restricted to minimum number of 
authorized personnel. Special procedure to be followed for entering and leaving the 
manufacturing areas shall be written down and displayed. 
For the manufacturing of Ayurvedic, Siddha and Unani drug that can be sterilized 
in their final containers, the design of the areas shall preclude the possibility of the 
products intended for sterilization being mixed with or taken to be products already 
sterilized. In case of terminally sterilized products, the design of the areas shall preclude 
the possibility of mix-up between non-sterile products. 

(B) Precautions against contamination and mix: 
 (a) Carrying out manufacturing operations in a separate block of adequately 
isolated building or operating in an isolated enclosure within the building, 
 (b) Using appropriate pressure differential in the process area. 
 (c) Providing a suitable exhaust system. 
(d) Designing laminar flow sterile air system for sterile products. 
(e) The germicidal efficiency of UV lamps shall be checked and recorded 
indicating the burning hours or checked using intensity.",769b1cf94b3bd8d4ec4d3559ead4ccb5393a6b73063b8f9aec290eb98f2da023,ayurvedic_corpus.csv
RAG2-03048,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,1324,"r sterile products. 
(e) The germicidal efficiency of UV lamps shall be checked and recorded 
indicating the burning hours or checked using intensity. 
 (f) Individual containers of liquids and ophthalmic solutions shall be 
examined against black-white background fitted with diffused light after 
filling to ensure freedom from contamination with foreign suspended matter. 
 (g) Expert technical staff approved by the Licensing Authority shall 
check and c ompare actual yield against theoretical yield before final 
distribution of the batch. 
All process controls as required under master formula including room 
temperature, relative hu midity, volume filled, leakage and clarity shall be checked and 
recorded. 

PART II 

A. LIST OF RECOMMENDED MACHINERY, EQUIPMENT AND MINIMUM 
MANUFACTURING PREMISES REQUIRED FOR THE MANUFACTURE OF 
VARIOUS CATEGORIES OF AYURVEDIC, SIDDHA SYSTEM OF MEDICINES 

One machine indicated for one category of medicine could be used for the manufacturing 
of other category of medicine also. Similarly some of the manufacturing areas like 
powdering, furnace, packing of liquids and Avaleha, Paks, could also be shared for these 
items. 

Drugs and Cosmetics Rules 1945 
561",8b72cc581a86110a904db745a73942e9cc25eea7e31a67124d688cae02099e47,ayurvedic_corpus.csv
RAG2-03049,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,1325,"ng areas like 
powdering, furnace, packing of liquids and Avaleha, Paks, could also be shared for these 
items. 

Drugs and Cosmetics Rules 1945 
561 

Sl.No. Category of Medicine Minimum manufacturing 
space required 
Machinery/equipment 
recommended 

(1) (2) (3) (4) 

1200 S quare feet 
covered area with 
separate cabins or 
partitions for ea ch 
activity. If Unani 
medicines are 
manufactured in same 
premises an additional 
area of 400 sq. feet will 
be required. 

1. Anjana/Pisti 100 sq. feet. Karel/mechanized/motorized, karel. 
End runner/Ball-Mill 
Sieves/Shifter. 
2. Churna / Nasya/ 
Manjan/Lepa/ 
Kwath Churn 
200 sq feet Grinder/disintegrator/Pulveriser/ 
Powder mixer/sieves/shifter. 
3. Pills/Vati /Gutika 
Matirai and tablets 
100 sq. feet Ball Mill, Mass mixer/powder 
mixer, Granulator, drier, tab let 
compressing machine, p ill/vati 
cutting machine, stainless ste el 
trays/container for storage and 
sugar coating, polishing pan in case 
of sugar -coated t ablets,mechanised 
chattoo (for mixing guggulu) where 
required. 
4. Kupi pakava/Ksara/ 
Parpati/LavanaBhasm 
a Satva/Sindura 
Karpu/ Uppu / Param 
150 sq. feet Bhatti, Karahi/Stainless steel 
Vessels/Patila Flas k, M ultani 
Matti/Plaster of Paris, Copper Rod, 
Earthern container, Gaj Put Bhatti, 
Mufflefurnace(Electrically 
operated) End/EdgeRunner, Exhaust 
Fan, Wooden/S.S.Spatula.",f86afecec4e4258122d326576b94a52ccc2ad031b55ce00914686b77e777ca52,ayurvedic_corpus.csv
RAG2-03050,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,1326,"r of Paris, Copper Rod, 
Earthern container, Gaj Put Bhatti, 
Mufflefurnace(Electrically 
operated) End/EdgeRunner, Exhaust 
Fan, Wooden/S.S.Spatula. 

5. Kajal 100 sq. feet Earthern lamps for collection of 
Kajal, Tri ple Ro ller Mill, End 
Runner, Sieves, S.S.Patila, Fill ing/ 
packing a nd manufacturing room 
should be provided with exhaust fan 
and ultra violet lamps. 
6. Capsules 100 sq. feet Air Conditioner, De-humidifier, 
hygrometer, ther mometer, Cap sule 
filling machine and chemical 
balance. 
7. Ointment/Marham 
Pasai 
100sq. feet Tube filling machine, Crimping 
Machine/Ointment Mixer, End 
Runner/ Mill (Where required) S.S. 
Storage Container S.S.Patila. 

Drugs and Cosmetics Rules 1945 
562 

Sl.No. Category of Medicine Minimum manufacturing 
space required 
Machinery/equipment 
recommended 

(1) (2) (3) (4) 

8. Pak/Avaleh/Khand/ 
Modak/Lakayam 100 sq. feet 
Bhatti section fitt ed with 
exhaust fan and should be fly 
proof, Iron Kadahi/S.S. Patila and 
S.S. Storage container. 

9. 

Panak, Syrup / Pravahi 
Kwath Manapaku 

150 sq, feet 

Tincture pre ss, exhaust fan 
fitted and fly proof, Bhatti section, 
Bottle washing machine, filter 
press / Gravity filter, liquid 
filling machine P.P. Capping 
Machine",5edb25aa6c4e3270e295308c28adad0029d4559615ac5ddcf46af991791caa89,ayurvedic_corpus.csv
RAG2-03051,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,1327,"ust fan 
fitted and fly proof, Bhatti section, 
Bottle washing machine, filter 
press / Gravity filter, liquid 
filling machine P.P. Capping 
Machine 

10. Asava / Arishta 200 sq. ft Same as mentioned a bove. 
Fermentation tanks, containers and 
distillation p lant where necessary, 
Filter Press. 

11. 

12. 

Sura 

Ark Tinir 

100 sq. ft 

100 sq. ft 

Same as mentioned a bove plus 
Distillation plant and Transfer 
pump. 
Maceration tank, Distillation plant, 
Liquid filling tank with tap / 
Gravity filter/Filter 
p ress, Visual 
inspection box. 

13. Tail/Ghrit Ney 100 sq. ft Bhatti, Kadahi/S.S. Patila 
S.S.Storage Co ntainers, Filtration 
equipment, filling tank with 
tap/Liquid filling machine. 
14. Aschyotan / Netra Malham 
Panir/Karn Bindu/Nasa- 
bindu 
100 sq. ft Hot air oven electrically 
heated with t hermostatic c ontrol, 
kettle gas or ele ctrically heat ed 
with suitable mixing arrangements, 
collation mill, or o intment mill, 
tube filling equipment, mixing and 
storage tanks of stainless steel or 
of other suitable material 
sintered glass funne l, seitz filter or 
filter ca ndle, liquid filling 
equipment, autoclave. 
15. Each manufacturing unit will 
have a sep arate area for 
Bhatti, furnace boilers, pu ta, 
etc. This will have pro per 
ventilation, re moval of 
smoke, prevention of flies, 
insets, dust etc. The furnace 
200 sq. ft 
 section could have tin roof.",74cbc9f31f8b83be543c444a010420f6df2425fe6fd79cb7b4e206eac6f2732d,ayurvedic_corpus.csv
RAG2-03052,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,1328,"is will have pro per 
ventilation, re moval of 
smoke, prevention of flies, 
insets, dust etc. The furnace 
200 sq. ft 
 section could have tin roof. 

Drugs and Cosmetics Rules 1945 
563 

B. LIST OF MACHINERY, EQUIPMENT AND MINIMUM MANUFACTURING 
PREMISES REQUIRED FOR THE MANUFACTURE OF VARIOUS 
CATEGORIES OF UNANI SYSTEM OF MEDICINES 

One machine indicated for one category of medicine could be used for the manufacturing 
of other category of medicine also. Similarly some of the manufacturing areas like 
powdering, furnace, packing of liquids could also be shared for these items. 

Sl.No. Category of 
Medicine 
Minimum manufacturing space 
required 
Machinery/equipment recommended 
(1) (2) (3) (4) 
 1200 square feet covered area 
with separate cabins, 
partitions for each activity. If 
Ayurveda / Siddha 
medicines are also 
manufactured in same 
premises an additional area of 
400 square feet will be 
required. 

1. Itrifal 
Tirya/majoon/ 
Laooq/Jawarish 
Khamiras 
100 sq. feet Grinder/ Pulveriser, Sieves, powder 
mixer (if required), S.S. Patilas, 
Bhatti and other accessories, pl ant 
mixer for Khamiras. 
2. Arq. 100 sq. feet Distillation Plant (garembic) 
S.S. storage tank, Boiling Vessel, 
Gravity filter, Bottle filling machine, 
Bottle washing machine, Bottle 
drier.",20f10a1f2945736e6c8bc90f82491427247e885988967393187cd4b5e82ab05b,ayurvedic_corpus.csv
RAG2-03053,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,1329,"eet Distillation Plant (garembic) 
S.S. storage tank, Boiling Vessel, 
Gravity filter, Bottle filling machine, 
Bottle washing machine, Bottle 
drier. 
3. Habb (Pills) and 
tablets. 
100 sq. feet Ball Mill, Mass Mixer/Powder 
mixer, Granulator drier, tablet 
compressing machine, pill/vati 
cutting machine, stainless steal 
trays/ container for storage and 
sugar coating , polishing pan in 
case of sugar -coated tablets, 
mechanized chattoo, (for 
mixing guggul) where required. 

Drugs and Cosmetics Rules 1945 
564 

4. Sufoof (Powder) 200 sq. feet Grinder / pulveriser, Sieves, Trays, 
Scoops, Powder mixer 
(where required). 
5. Raughan (oils) (Crushing 
and boiling) 
100 sq. feet Oil Expeller, S.S. Patilas Oil filter 
bottle, Filling machine, Bottle drier, 
Bhatti. 
6. Shiyaf, Surma, Kajal 100 sq. feet End runner, mixing S.S. Vessel.. 
7. Marham, Zimad 
(Ointment) 

8. Qurs (Tab.) 
100 sq. feet 

100 sq. feet 
Kharal, Bhatti, End runner, Grinder, 
Pulveriser, Triple Roller Mill (if 
required). 

Grinder/Pulveriser, Sieves, Powder 
mixer (where needed), Granulator, 
Drier, Tablet C ompressing Machine, 
Die punches Tra ys, O.T. Apparatus, 
Balance with weights, Scoops, Sugar 
Coating Pan, polishing pan, Heater.",701b3adf03979958d492a4ac59c4ab44e5ffd8b419593d2ac193c3da93f808c4,ayurvedic_corpus.csv
RAG2-03054,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,1330,", 
Drier, Tablet C ompressing Machine, 
Die punches Tra ys, O.T. Apparatus, 
Balance with weights, Scoops, Sugar 
Coating Pan, polishing pan, Heater. 

9. Kushta 100 sq. feet Bhatti, Kharal, Sil Batta, Earthen pots. 

10. Murabba 100 sq. feet. Aluminium Vessels 50-100kgs. 
 Capacity, Gendna, Bhatti. 

11. Capsule 100 sq. feet Pulveriser, Powder mixer 
(where needed), capsule filling 
machine, A ir conditioner, De-
humidifier, Balance with weights, 
storage containers, glass. 

12. Sharbat and Joshanda 100 sq. feet T inctum Press, exhaust fan fitted, 
Bhatti section, Bottle washing 
machine, Filter Press Gravity filter, 
Liquid filling tank with tap/liquid 
filling machine, hot air oven 
electrically heated with thermostatic 
control, kettle. 

13. Qutoor-e- Chashm 
and Marham(E ye 
drops, eye ointment) 

100 sq. feet Hot air oven electrically heated 
with thermostatic control, kettle 
14. Each manufacturing 
unit will have a 
separate area for 
Bhatti, furnaces, 
boilers, putta ,etc. 
This will have proper 
ventilation,removal 
of smoke, prevention 
of flies, insects, dust, 
etc. 
200 sq. feet 

Drugs and Cosmetics Rules 1945 
565 

C. LIST OF EQUIPMENT RECOMMENDED FOR IN-HOUSE QUALITY CONTROL 
SECTION",df69bef79b829f8bdbbadccaee5b5be8016295ca67f4ce570e102c962c0a135e,ayurvedic_corpus.csv
RAG2-03055,RAG2,legal_regulatory_evidence,source_document,drugs_cosmetics_act,INDIA,AYUSH_DRUG_REGULATION,STATUTE/REGULATION,"Drugs and Cosmetics Act 1940 + Rules 1945 combined, from CDSCO (the actual drug regulator - includes Ayurvedic/Siddha/Unani drug provisions, directly relevant to this project)",https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,1331,"es, insects, dust, 
etc. 
200 sq. feet 

Drugs and Cosmetics Rules 1945 
565 

C. LIST OF EQUIPMENT RECOMMENDED FOR IN-HOUSE QUALITY CONTROL 
SECTION 

(Alternatively, unit can get testing done from the Government approved laboratory). 

 (A) CHEMISTRY SECTION (B) PHARMACOGNOSY SECTION 

1. 

2. 

3. 

4. 

5. 
6. 
7. 
8. 
9. 
10. 
11. 
12. 
13. 
14. 
15. 
16. 
17 
18 
19. 

20 

21. 

22 
23. 
24 
25. 
Alcohol Determination Apparatus 
(complete set) 
Volatile Oil Determination 
Apparatus. 
Boiling Point Determination 
Apparatus. 
Melting Point Determination 
Apparatus. 
Refractometer. 
 Polarimeter. 
Viscometer. 
Tablet Disintegration Apparatus. 
Moisture Meter. 
Muffle Furnace. 
Electronic Balance. 
Magnetic Stirrer. 
Hot Air Oven. 
Refrigerator. 
Glass/Steel Distillation Apparatus. 
LPG Gas Cylinders with Burners. 
Water Bath (Temperature controlled.) 
Heating Mantles/ Hot Plates. 
TLC Apparatus with all accessories 
(Manual) 
Paper Chromatography apparatus 
with accessories. 
 Sieve size 10 to120 with Sieve 
 shaker. 
Centrifuge Machine. 
Dehumidifier. 
pH Meter. 
Limit Test Apparatus. 
1. 
2. 
3. 
4. 
5. 
6. 
7. 

8. 
Microscope Binoculor. 
 Dissecting Microscope. 
 Microtome. 
Physical Balance. 
Aluminium Slide Trays. 
Stage Micrometer. 
Camera Lucida (Prism and 
Mirror Type). 
Chemicals, Glassware etc.",390ee0f429724caf5c25301a31d54147f5f9bc978dbf2cce5c6e94b18279953f,ayurvedic_corpus.csv
